legacy_id,objectid,collectionid,display_template,parentid,sequence,pres_file,filename,object_location,image_alt_text,image_small,image_thumb,object_ocr,object_hocr,object_transcript,object_pdf,title,ark,aviary_id,avian_id,uid,call_number,archival_collection,other_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,creator_characteristic,creator_characteristic_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,disclaimer,language,chronological_subject,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,conservation_note,accessibility_note,accessibility_uri,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin,staff_notes,addition_set
AAAP_2677,aaap2677,aaap,child,aaap2727,73,MS430b046f013i073.tif,ms430b046f013i073.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i073.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i073_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i073_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2677.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2677.txt,,,Page 73,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2678,aaap2678,aaap,child,aaap2727,74,MS430b046f013i074.tif,ms430b046f013i074.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i074.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i074_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i074_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2678.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2678.txt,,,Page 74,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2679,aaap2679,aaap,child,aaap2727,75,MS430b046f013i075.tif,ms430b046f013i075.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i075.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i075_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i075_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2679.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2679.txt,,,Page 75,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2680,aaap2680,aaap,child,aaap2727,76,MS430b046f013i076.tif,ms430b046f013i076.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i076.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i076_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i076_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2680.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2680.txt,,,Page 76,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2681,aaap2681,aaap,child,aaap2727,77,MS430b046f013i077.tif,ms430b046f013i077.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i077.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i077_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i077_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2681.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2681.txt,,,Page 77,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2682,aaap2682,aaap,child,aaap2727,78,MS430b046f013i078.tif,ms430b046f013i078.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i078.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i078_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i078_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2682.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2682.txt,,,Page 78,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2683,aaap2683,aaap,child,aaap2727,79,MS430b046f013i079.tif,ms430b046f013i079.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i079.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i079_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i079_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2683.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2683.txt,,,Page 79,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2684,aaap2684,aaap,child,aaap2727,80,MS430b046f013i080.tif,ms430b046f013i080.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i080.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i080_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i080_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2684.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2684.txt,,,Page 80,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2685,aaap2685,aaap,child,aaap2727,81,MS430b046f013i081.tif,ms430b046f013i081.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i081.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i081_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i081_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2685.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2685.txt,,,Page 81,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2686,aaap2686,aaap,child,aaap2727,82,MS430b046f013i082.tif,ms430b046f013i082.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i082.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i082_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i082_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2686.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2686.txt,,,Page 82,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2687,aaap2687,aaap,child,aaap2727,83,MS430b046f013i083.tif,ms430b046f013i083.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i083.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i083_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i083_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2687.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2687.txt,,,Page 83,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2688,aaap2688,aaap,child,aaap2727,84,MS430b046f013i084.tif,ms430b046f013i084.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i084.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i084_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i084_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2688.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2688.txt,,,Page 84,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2689,aaap2689,aaap,child,aaap2727,85,MS430b046f013i085.tif,ms430b046f013i085.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i085.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i085_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i085_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2689.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2689.txt,,,Page 85,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2690,aaap2690,aaap,child,aaap2727,86,MS430b046f013i086.tif,ms430b046f013i086.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i086.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i086_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i086_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2690.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2690.txt,,,Page 86,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2691,aaap2691,aaap,child,aaap2727,87,MS430b046f013i087.tif,ms430b046f013i087.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i087.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i087_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i087_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2691.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2691.txt,,,Page 87,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2692,aaap2692,aaap,child,aaap2727,88,MS430b046f013i088.tif,ms430b046f013i088.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i088.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i088_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i088_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2692.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2692.txt,,,Page 88,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2693,aaap2693,aaap,child,aaap2727,89,MS430b046f013i089.tif,ms430b046f013i089.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i089.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i089_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i089_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2693.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2693.txt,,,Page 89,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2694,aaap2694,aaap,child,aaap2727,90,MS430b046f013i090.tif,ms430b046f013i090.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i090.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i090_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i090_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2694.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2694.txt,,,Page 90,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_2695,aaap2695,aaap,child,aaap2727,91,MS430b046f013i091.tif,ms430b046f013i091.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b046f013i091.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b046f013i091_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b046f013i091_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap2695.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap2695.txt,,,Page 91,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
